,S&P 500,FTSE 100,Nikkei 225,Hang Seng,NIFTY 50
2010-05-31,70.28659766017765,70.30817728119827,67.05121033045667,69.36511671463867,68.93176724871773
2010-06-30,69.58392953640453,69.45777359124182,66.6982801234742,68.76620242327374,67.59669802055781
2010-07-31,69.43117224934996,69.18266330216485,66.74408299820138,68.53385540303094,66.97533002382545
2010-08-31,69.44992306060438,68.90202205541947,66.50522391472703,68.5405801179603,66.8709879804449
2010-09-30,70.39190057869843,69.82272822592846,67.58683931645933,69.41985452375647,67.90455234283739
2010-10-31,70.08100073479852,69.63559977328228,67.18803953268251,69.23944501287922,67.5110814122115
2010-11-30,69.69723458048706,68.97637416788618,64.95784728562673,68.84925805136905,66.88572588301494
2010-12-31,69.44934890608407,68.69654436200668,64.84522741039524,67.91324735721301,66.77784503323943
2011-01-31,68.73412204290506,68.3321671670056,64.44501678354024,67.050305146757,64.42545525424194
2011-02-28,68.31431439500693,68.0857932118479,63.95712530156019,66.68570401815806,63.461738932950475
2011-03-31,67.83292426562782,67.57559751573656,61.813115994810516,66.02621790873589,61.31704024334192
2011-04-30,67.64862628803903,67.39819583961312,61.798671620578304,65.71926901175848,60.90623705287611
2011-05-31,67.7220335456037,67.46474637998546,61.87948648695909,65.6833067713512,60.932614698647356
2011-06-30,67.57352927663665,67.31833439625662,61.18641458770555,64.87900750870273,60.55750703246592
2011-07-31,67.48421426019695,67.21018885144153,60.89798293307304,64.74224510718368,60.4998917277499
2011-08-31,68.4946089001037,68.5814123572845,63.07098781767104,66.49596725733547,62.71041769013015
2011-09-30,68.4398853356173,68.52831805545509,61.82496515654212,64.93590917765914,61.18210657320747
2011-10-31,70.01107743759707,70.05568276155192,63.050300722023536,67.49279158945929,63.57244714645589
2011-11-30,69.69578489483268,69.63793764853337,63.52445221485408,67.79034335940382,63.766794716233235
2011-12-31,69.60801097673324,69.55153945988688,63.460653504419604,67.63365088921475,63.203078252108824
2012-01-31,69.81087597336654,69.43431223791437,63.83447708562198,67.90322153543606,63.78228725604104
2012-02-29,69.84798243243,69.46369481702297,63.521406572173646,67.94114955262638,63.44126824625811
2012-03-31,69.1298432410143,69.07511507403639,62.580481559988634,67.22472358567714,63.03633761804623
2012-04-30,68.9780409027821,68.93747648387343,61.95402528557867,66.72867907639103,62.857009361827295
2012-05-31,69.9850849451243,70.14030589135325,64.12860783899181,68.31318976438853,64.31631620652563
2012-06-30,70.4444267868827,70.61500348560814,64.97923594879605,68.53229718426184,65.00098820850685
2012-07-31,70.32861375663306,70.4177951375825,64.53417005018146,68.40122329838579,64.83824690060922
2012-08-31,70.22191342425809,70.33168981422244,64.4447929148035,68.12993510715641,64.70661642956766
2012-09-30,70.20058551085752,70.05706258254388,64.19878483025376,68.07976208936138,64.58240714971004
2012-10-31,69.86722533034443,69.90032692405946,63.99241334266954,67.70621387304494,64.29764222104485
2012-11-30,69.56532621615487,69.8446776507051,63.568970491413815,67.60577374170197,64.29791471337019
2012-12-31,69.17673080732322,69.50461498290434,61.619444480801256,67.37506840289407,63.72754460654863
2013-01-31,69.2987040231562,69.37568951154476,61.99186093848783,67.35213730662856,62.97274869141374
2013-02-28,69.00797993417618,68.88536803918099,61.18488583011846,66.90549005305195,61.63553825782093
2013-03-31,68.52861265074878,68.54103861032903,60.0913362374581,65.86709992101468,61.143262067854806
2013-04-30,68.23987022356187,67.72703586856281,58.387151288633824,65.61415065446712,61.16341860299259
2013-05-31,68.03936501635852,67.4236995175072,58.13246287111917,65.24487488888784,61.03056413091468
2013-06-30,67.78148333487644,67.09294055406238,57.51084072594135,65.30116735235758,60.9652296093162
2013-07-31,67.31375661176257,66.57608910837173,56.706042077855386,65.18088487406273,59.36991898348278
2013-08-31,67.48136166053536,66.7520201517043,56.957059742877966,64.72880359510572,59.60671985926078
2013-09-30,67.63511590659543,66.40349472647704,57.02510093208104,64.97505837666895,59.895448950629635
2013-10-31,67.4732161442051,66.26669304491143,55.43076522228522,64.27952822414342,59.44313571955917
2013-11-30,67.12014994778472,65.4285156842776,54.04860610979401,64.02650475577818,58.501922941019615
2013-12-31,66.89589836684834,65.28115753002103,53.49498718460766,63.470677928406005,58.332733921653144
2014-01-31,67.59639654257272,66.06682667321189,55.51371431343619,64.36030408936536,58.98647596237213
2014-02-28,67.59984143349041,66.0364178166756,55.08261949592814,64.48397293307818,59.15429942364416
2014-03-31,67.15249324902659,65.11705977999448,54.711230060916115,63.685258068406625,56.771681355924805
2014-04-30,67.01049836651858,64.70262388958311,54.26471387573362,63.49762773929868,56.67887044103597
2014-05-31,67.18060261971408,64.89893522997274,54.707149666931684,63.857495241356666,57.13347956045906
2014-06-30,66.92585303377285,64.00173616159672,54.32958368383327,63.50376958271616,56.67972906816638
2014-07-31,65.95172494636255,63.2221309171341,53.648200724675085,61.983208748027074,56.252899032053385
2014-08-31,65.39683803959093,63.002757137807365,53.11347538309295,61.63952267117197,56.050970704561045
2014-09-30,64.91341012996863,62.528344896580194,49.15162671005001,60.044693862472954,55.193974839743774
2014-10-31,64.64940249942546,60.88199694049206,48.99446798921004,59.83330858992903,54.946354414002755
2014-11-30,64.60946293666967,60.863397629189905,48.69539351960961,59.04753467202182,54.847892744317804
2014-12-31,64.65730374197582,61.023660599817354,48.77870813385557,59.19679346347026,55.10465584930624
2015-01-31,61.62201396033863,59.97808970816529,48.11963018321783,58.550381638675795,53.97991653926978
2015-02-28,61.76471403133412,60.124019744080506,49.00584177981743,57.67852111381592,52.18338036338671
2015-03-31,61.745300201130846,60.035357275933066,48.07521183171048,56.94367085499172,52.16068564215992
2015-04-30,60.66717194659176,59.01472851562215,47.13601485668192,51.29106217544079,46.10613471151357
2015-05-31,60.403841587136384,58.80271515888187,45.63863672811169,50.671330817809825,45.89165321563108
2015-06-30,60.40566705772476,58.22846411934408,46.13848339177663,51.63431536153986,45.19337550938407
2015-07-31,59.36701843820962,57.0931619850664,45.18421044188129,46.235553791166716,44.56368882596459
2015-08-31,62.87025783856426,60.52677723053019,51.510446613277175,52.6265472844644,49.27288238460714
2015-09-30,63.08083299130476,60.96093462229595,52.3701527306556,52.98104744132522,48.35710194272259
2015-10-31,64.19041202037363,62.36020833218014,55.97982014898022,55.860368333127674,46.25621201757218
2015-11-30,64.15999685106776,62.31248828555016,55.61503874634677,55.970151149720614,46.015759279719425
2015-12-31,64.18360468023226,62.35664073252618,55.72076894846509,55.77999764650855,45.749447145761934
2016-01-31,65.98711818334846,63.23467536833781,58.71869655055686,58.83621601864697,50.17046260900826
2016-02-29,65.08408877471614,61.68319779352481,57.926858882683185,58.422615689185044,49.86802879206087
2016-03-31,66.201383299822,61.390074844621736,59.44338964184321,60.55882034106561,53.37463247698471
2016-04-30,66.1807573415484,61.34931409936279,59.27489053237905,60.48186726986028,53.333356006056334
2016-05-31,66.10475288736396,61.17952365927454,59.114849514628666,59.966649122117865,53.191426952523344
2016-06-30,64.75794968203378,57.438572519210005,53.18311067876144,58.763461522265104,51.89256593528526
2016-07-31,65.40672774352542,58.82529018775199,55.268366671044966,59.98918063947292,53.178216815760614
2016-08-31,64.97843499812485,58.72417613394197,55.186247774490326,59.43020094724447,53.10769831993056
2016-09-30,64.80784546158418,57.91711195007216,55.00748747413109,59.07217514886721,52.6045831546466
2016-10-31,63.61373928625014,57.238003582625375,52.7104951595231,58.54361833647192,52.20533509074418
